26,0.0,0.0,-0.16838487972508592,-0.041237113402061855,-0.31958762886597936,-0.19931271477663232,-0.3745704467353952,-0.3642611683848797,-0.3333333333333333,-0.5292096219931272,-0.3745704467353952,-0.4639175257731959,-0.47766323024054985,-0.697594501718213,-0.5292096219931272,-0.8419243986254296,-0.570446735395189,-0.9725085910652921,-0.2542955326460481,-0.5017182130584192,-0.2852233676975945,-0.6185567010309279,-0.2542955326460481,-0.46048109965635736,-0.24054982817869416,-0.32989690721649484,-0.11683848797250859,-0.5154639175257731,-0.14776632302405499,-0.6460481099656358,-0.15807560137457044,-0.4742268041237113,-0.1718213058419244,-0.33676975945017185,0.013745704467353952,-0.5154639175257731,0.013745704467353952,-0.7147766323024055,0.010309278350515464,-0.8591065292096219,0.0,-1.0
26,0.0,0.0,-0.17064846416382254,-0.06143344709897611,-0.3174061433447099,-0.21843003412969283,-0.36860068259385664,-0.3890784982935154,-0.3412969283276451,-0.552901023890785,-0.378839590443686,-0.47440273037542663,-0.48464163822525597,-0.7133105802047781,-0.5392491467576792,-0.8532423208191127,-0.5836177474402731,-0.9829351535836177,-0.25597269624573377,-0.5119453924914675,-0.28668941979522183,-0.6382252559726962,-0.27303754266211605,-0.49146757679180886,-0.2627986348122867,-0.3720136518771331,-0.12627986348122866,-0.5290102389078498,-0.14675767918088736,-0.6723549488054608,-0.16723549488054607,-0.49829351535836175,-0.18430034129692832,-0.3583617747440273,0.0,-0.5255972696245734,0.0034129692832764505,-0.726962457337884,0.0,-0.863481228668942,-0.013651877133105802,-1.0
26,0.0,0.0,-0.17627118644067796,-0.0711864406779661,-0.3220338983050847,-0.22372881355932203,-0.3728813559322034,-0.39322033898305087,-0.3423728813559322,-0.5559322033898305,-0.376271186440678,-0.48135593220338985,-0.4847457627118644,-0.711864406779661,-0.5423728813559322,-0.847457627118644,-0.5864406779661017,-0.976271186440678,-0.2576271186440678,-0.511864406779661,-0.2847457627118644,-0.6440677966101694,-0.2745762711864407,-0.5050847457627119,-0.2677966101694915,-0.39322033898305087,-0.1288135593220339,-0.5322033898305085,-0.14915254237288136,-0.6745762711864407,-0.16610169491525423,-0.5016949152542373,-0.1864406779661017,-0.36610169491525424,-0.006779661016949152,-0.5288135593220339,0.0,-0.7254237288135593,-0.003389830508474576,-0.8610169491525423,-0.013559322033898305,-1.0
26,0.0,0.0,-0.17114093959731544,-0.0738255033557047,-0.31543624161073824,-0.23154362416107382,-0.3691275167785235,-0.39932885906040266,-0.3389261744966443,-0.5604026845637584,-0.3724832214765101,-0.4798657718120805,-0.48322147651006714,-0.7080536912751678,-0.5369127516778524,-0.8456375838926175,-0.5805369127516778,-0.9731543624161074,-0.25838926174496646,-0.5134228187919463,-0.28187919463087246,-0.6476510067114094,-0.2684563758389262,-0.5100671140939598,-0.2651006711409396,-0.39932885906040266,-0.13087248322147652,-0.5302013422818792,-0.15100671140939598,-0.6711409395973155,-0.1644295302013423,-0.4966442953020134,-0.18456375838926176,-0.35906040268456374,-0.010067114093959731,-0.5268456375838926,-0.003355704697986577,-0.7248322147651006,-0.006711409395973154,-0.8624161073825504,-0.016778523489932886,-1.0
26,0.0,0.0,-0.1717171717171717,-0.08080808080808081,-0.31313131313131315,-0.22895622895622897,-0.37037037037037035,-0.39057239057239057,-0.3367003367003367,-0.5521885521885522,-0.367003367003367,-0.48484848484848486,-0.47474747474747475,-0.7138047138047138,-0.531986531986532,-0.8518518518518519,-0.5791245791245792,-0.9764309764309764,-0.25252525252525254,-0.5151515151515151,-0.2828282828282828,-0.6464646464646465,-0.27946127946127947,-0.5185185185185185,-0.2828282828282828,-0.4175084175084175,-0.12457912457912458,-0.531986531986532,-0.14814814814814814,-0.67003367003367,-0.16835016835016836,-0.4983164983164983,-0.18855218855218855,-0.3602693602693603,-0.003367003367003367,-0.5252525252525253,-0.003367003367003367,-0.7239057239057239,-0.006734006734006734,-0.8619528619528619,-0.016835016835016835,-1.0
26,0.0,0.0,-0.17229729729729729,-0.07094594594594594,-0.3141891891891892,-0.22297297297297297,-0.36824324324324326,-0.38513513513513514,-0.34121621621621623,-0.5371621621621622,-0.36824324324324326,-0.4864864864864865,-0.4797297297297297,-0.7162162162162162,-0.5337837837837838,-0.8513513513513513,-0.581081081081081,-0.9763513513513513,-0.25,-0.5168918918918919,-0.28040540540540543,-0.6418918918918919,-0.27364864864864863,-0.5033783783783784,-0.27364864864864863,-0.3918918918918919,-0.125,-0.5304054054054054,-0.14527027027027026,-0.668918918918919,-0.16554054054054054,-0.5033783783783784,-0.1891891891891892,-0.36824324324324326,-0.0033783783783783786,-0.527027027027027,0.0,-0.722972972972973,-0.0033783783783783786,-0.8614864864864865,-0.013513513513513514,-1.0
26,0.0,0.0,-0.18027210884353742,-0.07482993197278912,-0.32653061224489793,-0.22108843537414966,-0.37755102040816324,-0.3843537414965986,-0.3401360544217687,-0.5408163265306123,-0.37755102040816324,-0.48299319727891155,-0.48639455782312924,-0.7108843537414966,-0.5408163265306123,-0.8469387755102041,-0.5884353741496599,-0.9761904761904762,-0.2585034013605442,-0.5136054421768708,-0.2925170068027211,-0.6428571428571429,-0.282312925170068,-0.5136054421768708,-0.282312925170068,-0.40816326530612246,-0.1292517006802721,-0.5306122448979592,-0.15306122448979592,-0.6700680272108843,-0.17346938775510204,-0.4965986394557823,-0.19387755102040816,-0.36054421768707484,-0.006802721088435374,-0.5272108843537415,-0.006802721088435374,-0.7244897959183674,-0.01020408163265306,-0.8605442176870748,-0.023809523809523808,-1.0
26,0.0,0.0,-0.17687074829931973,-0.07482993197278912,-0.3231292517006803,-0.22789115646258504,-0.37755102040816324,-0.3945578231292517,-0.3401360544217687,-0.5544217687074829,-0.3741496598639456,-0.47959183673469385,-0.48639455782312924,-0.7074829931972789,-0.54421768707483,-0.8401360544217688,-0.5918367346938775,-0.9693877551020408,-0.2585034013605442,-0.5136054421768708,-0.282312925170068,-0.6360544217687075,-0.2653061224489796,-0.4965986394557823,-0.2585034013605442,-0.3843537414965986,-0.1326530612244898,-0.5306122448979592,-0.15306122448979592,-0.6666666666666666,-0.17346938775510204,-0.4931972789115646,-0.19387755102040816,-0.35714285714285715,-0.013605442176870748,-0.5306122448979592,-0.01020408163265306,-0.7244897959183674,-0.013605442176870748,-0.8639455782312925,-0.030612244897959183,-1.0
26,0.0,0.0,-0.17747440273037543,-0.07167235494880546,-0.32764505119453924,-0.22184300341296928,-0.3822525597269625,-0.3924914675767918,-0.3447098976109215,-0.552901023890785,-0.37542662116040953,-0.47440273037542663,-0.4880546075085324,-0.7098976109215017,-0.5460750853242321,-0.8430034129692833,-0.5972696245733788,-0.9726962457337884,-0.2593856655290102,-0.5085324232081911,-0.2901023890784983,-0.6416382252559727,-0.2764505119453925,-0.49829351535836175,-0.27303754266211605,-0.3890784982935154,-0.13651877133105803,-0.5255972696245734,-0.15699658703071673,-0.6689419795221843,-0.17406143344709898,-0.4948805460750853,-0.1945392491467577,-0.35494880546075086,-0.013651877133105802,-0.5221843003412969,-0.010238907849829351,-0.7201365187713311,-0.017064846416382253,-0.8600682593856656,-0.030716723549488054,-1.0
26,0.0,0.0,-0.17006802721088435,-0.07142857142857142,-0.3197278911564626,-0.22448979591836735,-0.3741496598639456,-0.391156462585034,-0.336734693877551,-0.5544217687074829,-0.3741496598639456,-0.47619047619047616,-0.48639455782312924,-0.7074829931972789,-0.54421768707483,-0.8469387755102041,-0.5884353741496599,-0.9761904761904762,-0.2585034013605442,-0.5102040816326531,-0.2857142857142857,-0.6394557823129252,-0.2789115646258503,-0.5,-0.2755102040816326,-0.3979591836734694,-0.1326530612244898,-0.5272108843537415,-0.15306122448979592,-0.6666666666666666,-0.17346938775510204,-0.4931972789115646,-0.19387755102040816,-0.35714285714285715,-0.013605442176870748,-0.5238095238095238,-0.01020408163265306,-0.7210884353741497,-0.013605442176870748,-0.8571428571428571,-0.027210884353741496,-1.0
